"report_date","data_date","Country","confirmed_cases_total","cases_total_china_exposure","cases_total_outside_china_exposure_international","cases_total_local_exposure","cases_total_unknown_exposure","country_of_exposure","second_country_of_exposure","transmission_classification","source","accessed_by","accessed_date","notes","notes2","source2","accessed_by2","accessed_date2","notes3"
2020-04-03,2020-04-03,"Luxembourg",2487,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Finland",1518,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Greece",1514,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Iceland",1319,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Serbia",1171,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Croatia",1011,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Ukraine",987,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Republic of Moldova",591,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Slovenia",897,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Estonia",858,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Lithuania",649,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Armenia",640,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Hungary",585,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Bosnia and Herzegovina",521,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Latvia",458,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Bulgaria",457,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Kazakhstan",435,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Andorra",429,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Slovakia",426,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Azerbaijan",400,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"North Macedonia",384,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Cyprus",356,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Albania",277,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Belarus",254,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"San Marino",245,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Uzbekistan",221,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Malta",195,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Georgia",148,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Montenegro",140,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Kyrgyzstan",130,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Liechtenstein",75,NA,NA,NA,NA,NA,NA,"under investigation","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Monaco",37,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Holy See",7,NA,NA,NA,NA,NA,NA,"under investigation","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Faroe Islands",177,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Kosovo",126,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Gibraltar",81,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Jersey",81,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Guernsey",91,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Isle of Man",71,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Greenland",10,NA,NA,NA,NA,NA,NA,"under investigation","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"India",1965,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Thailand",1875,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Indonesia",1790,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Sri Lanka",148,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Bangladesh",56,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Maldives",19,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Myanmar",16,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Nepal",6,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Bhutan",5,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Timor-Leste",1,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Iran (Islamic Republic of)",50468,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Pakistan",2450,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Saudi Arabia",1885,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"United Arab Emirates",1024,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Qatar",949,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Egypt",865,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Iraq",772,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Morocco",735,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Bahrain",643,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Lebanon",508,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Tunisia",455,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Kuwait",417,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Jordan",299,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Afghanistan",269,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Oman",252,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Djibouti",41,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Syrian Arab Republic",16,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Libya",10,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Sudan",8,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Somalia",5,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"occupied Palestinian territory",165,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"United States of America",213600,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Canada",10114,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Brazil",6836,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Chile",3404,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Ecuador",3163,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Dominican Republic",1380,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Mexico",1378,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Peru",1323,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Panama",1317,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Argentina",1133,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Colombia",1065,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Costa Rica",375,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Uruguay",350,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Cuba",233,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Honduras",219,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Venezuela (Bolivarian Republic of)",144,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Bolivia (Plurinational State of)",123,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Trinidad and Tobago",90,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Paraguay",77,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Guatemala",47,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Barbados",45,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Jamaica",44,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"El Salvador",41,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Bahamas",21,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Guyana",19,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Haiti",16,NA,NA,NA,NA,NA,NA,"imported only","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Saint Lucia",13,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
2020-04-03,2020-04-03,"Dominica",11,NA,NA,NA,NA,NA,NA,"local","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200403-sitrep-74-covid-19-mp.pdf?sfvrsn=4e043d03_12","OTT",2020-04-05,NA,NA,NA,NA,NA,NA
